task,prompt,answer
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: RGL1,ZMYND12,PBDC1,TPBGL,C15orf41,CTC1,CIC,PRY,PPM1M,CCT8L2",C15orf41
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: PPDPF,JPH1,TMEM116,HOXB9,ZMIZ2,STMN3,CASP2,FAXC,CRB3,SH3BP5",JPH1
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: ME3,GANAB,GPR137B,FBXW10,DKC1,KRBOX1,PTGR2,APCDD1,TWF1,GALNT11",DKC1
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: TAS2R14,LSP1,FKBP14,RBSN,PRSS53,ZC2HC1B,ALG3,ABLIM3,FAM13C,DNMT3L",RBSN
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: PPP1R15A,GPR108,TMEM81,PAGE2,ALG1L,GRIK2,BTBD6,SLC25A16,ANKRD52,SYT14",ANKRD52
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: PMF1,DRP2,RAPGEF2,LRIT3,GPR33,FBXL8,IL5RA,PGAM4,PEAK1,IGFL4",PMF1
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: BCORL1,C20orf141,TMEM114,GATAD1,DYNC1H1,TRIM5,PLIN3,SMARCE1,ANXA8,SERTAD1",SMARCE1
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: RAD54L2,SELENOT,C9orf152,COX4I2,FAM185A,KLF8,CFDP1,GINS2,HSPA13,GPBAR1",GINS2
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: EEF2,HIST1H2AE,RASAL3,CRYBB2,KCNMA1,NPIPB9,FAM102A,NSUN5,CCDC13,VRK3",EEF2
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: NGF,PHB,MICAL2,INAFM1,SEBOX,DNMT3B,INO80,MICAL1,SNAI3,ELP6",PHB
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: ADAM7,ZCCHC12,ZNF273,SOX30,OR2M3,MAP1LC3B2,OOEP,ARHGAP4,LDB2,PCSK9",ARHGAP4
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: LBHD1,SYNPO2,UBXN8,LIMD1,SUSD5,RPL34,HECW2,QKI,FAM157A,FAM78B",RPL34
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: C12orf42,ZUFSP,COX8C,CDK14,NUP98,KRTAP9-6,WWP1,EVA1A,EIF2B5,TRAF1",NUP98
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: ST3GAL3,OR51V1,COX20,PHOX2B,SYN1,MPDU1,AMOTL1,SRF,FKBP15,RTEL1",RTEL1
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: ZNF322,DPH7,OTUB1,ENO3,ANP32E,NR2C2,ARAP2,SWSAP1,GOLT1B,ZER1",OTUB1
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: SLC12A1,C2orf78,SYNGR2,EFCAB12,LCE4A,HPGD,NOX1,SLC25A14,ANKRD33,ZNF345",SYNGR2
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: MAP3K14,SRSF1,HOXA7,LAS1L,CPSF4L,GJB7,MEIG1,RARRES1,TIMM8B,FGF1",SRSF1
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: SHF,SCFD1,CTRC,HPRT1,SFTPC,FNBP4,CEBPZ,SDHAF2,COL11A2,BACE1",SCFD1
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: SLC1A4,PLRG1,TM4SF5,ATP6V1F,RASGRP4,TIMP2,TERB2,RNF165,C10orf131,KCNT2",PLRG1
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: SERPINB3,HLA-DQB1,C9orf170,CLPP,OR8H2,MYO15B,USH1C,C20orf78,RPL37,WNT9A",RPL37
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: KIF1BP,WDR12,DOCK3,P4HB,FAN1,PAQR8,XPO5,DDX60,MID1IP1,CDH26",WDR12
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: CAPN11,SYDE2,TRMT61A,VPS37C,LRGUK,RFPL4A,DCAF13,POLR2D,OR2L2,ZNF311",POLR2D
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: ELAVL1,OCLN,ZASP,RSPH4A,PCDHGA11,MAD2L1BP,CTH,VGLL4,ST6GALNAC2,NPIPA1",MAD2L1BP
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: ERICH4,SAMD4A,PENK,FLG2,NCAPD2,MARK3,GNAT2,IL17RC,ALKBH2,PGAM1",NCAPD2
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: PHYKPL,FDCSP,CTNNAL1,LRRN2,DMRT2,BMS1,ST6GAL1,MAFA,GRB7,ABHD1",BMS1
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: KIAA1328,DHX9,C1orf174,GARS,DNAJB13,ZNF200,CWF19L1,EIF4G1,HSD17B6,KCP",EIF4G1
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: IER5,MCRS1,BTNL9,OSGIN1,SLC6A6,RGS9,FOXO4,MAGEB4,YEATS4,CEP41",YEATS4
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: USP1,WNK2,PFKP,REEP2,NUP133,B3GNT3,CHRAC1,LIPA,SSR4,ZNF124",NUP133
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: ARMC9,MARK2,PTPRA,ALDH9A1,DENND6B,TAS2R16,LSM6,NIPSNAP3B,UBE2J2,TGFA",LSM6
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: NEFL,MRAS,TMEM25,VAMP3,PPFIA1,ASIC2,GGN,FBXO46,KANK4,NKAP",ASIC2
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: EPAS1,DFFB,CLN3,SF3A3,JMJD7-PLA2G4B,KLF2,EIF1AX,HIGD1A,ARF4,ZSCAN10",KLF2
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: FAM26E,SGSM2,KIAA0754,GATA2,TMEM205,SNX15,CRYGC,ATP6V1E1,METRN,CEP192",CEP192
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: BCAT2,RAB9B,SIL1,NANS,MIS18A,BUB1B,CATSPERE,GPR171,PDCD11,ANO8",PDCD11
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: CALN1,KTN1,CARMIL2,TAS2R31,CNN3,TTC39C,UNC45B,RPS8,NMNAT3,FMNL3",RPS8
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: RPS21,WDR86,PYDC2,CRY1,TRIL,SUSD6,CCP110,GNB1L,GSX2,AP3B2",RPS21
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: ERVV-2,TNFAIP1,TEX261,DMGDH,TRPC4,GAD1,FBXW2,KRT28,SLC25A23,ARFGEF2",FBXW2
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: HOXA7,NT5E,KCNF1,NCL,GRAP,BBS1,RAPGEF4,CLEC1A,ITIH3,MRPL20",NCL
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: ZNF419,PSMC6,RPE65,GALK1,ARG2,NIPSNAP3A,POMP,KCNC2,LGALS7B,NCOR2",POMP
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: DNAH14,CD19,TCN1,PARP3,INSL5,HAVCR1,TESC,KCNT1,NIPA1,PCBP1",PCBP1
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: EPGN,CR1L,TAF3,CPN2,CLPP,TRIM16L,ZNF26,POLR1A,FAM47E,UBE2C",POLR1A
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: COX6A1,SLC1A7,ADAM8,OR1N2,SF3A2,ZNF430,FJX1,FOXD4,ZBTB8B,ZFP41",SF3A2
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: PSMA1,ZNF862,TRAPPC12,FBXO30,BNIP3L,TTC33,SLC2A7,HIST3H3,HECTD3,RND3",PSMA1
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: RNF20,AAK1,SULT1A2,MYO5B,C1QTNF8,NMRK1,METTL15,PLCXD3,PPP1R3C,TCEANC",RNF20
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: DEFB113,PPP6C,GTF3C2,CAMK2G,FAM180A,SNRPD2,PIWIL4,RAPGEFL1,FKBP9,ATXN3",SNRPD2
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: TRPM6,MAGEA1,GPATCH8,OR8D4,INTS7,FAM107B,ZFP42,SUMO3,INHBC,SPAG16",INTS7
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: THOC7,PPP1R3G,PTPRR,QSER1,KIAA1429,MTRNR2L9,TEAD3,DERL2,ACP1,KRTAP4-9",DERL2
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: ZNF77,MUC1,EFTUD2,CLCA2,API5,OR1Q1,CAPN7,RNASE7,C1QTNF12,FGD1",EFTUD2
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: RBM25,SPINK9,PPP4R4,USP45,IL17D,DISP2,SH2D7,MCM3,LRRC52,OXSM",RBM25
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: TOM1L1,TRIM61,RPS4X,SECISBP2,ATP6V1G2,PHF3,XKRY,PPM1A,TEX48,FOXG1",RPS4X
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: ZNF699,DECR1,TSTD2,IPCEF1,LRP11,HIST1H3A,TMF1,RBM8A,GSR,LINC00452",GSR
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: ZBTB25,KPNA7,EBF3,EVA1B,PGPEP1,CSTF2,COPS6,SPATA31D1,SLCO4C1,PLOD1",SPATA31D1
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: SLC2A9,STKLD1,CATSPERG,UBE3D,CYP27C1,RPL30,CAVIN2,CALHM3,ELMSAN1,ME1",RPL30
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: DOK4,DDX54,MSLN,HIRA,CC2D2B,CCDC89,PPP1R12B,DLK2,STK11IP,INTS11",DDX54
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: C5orf46,C1orf168,SMU1,OR10X1,ZNF91,ATP5O,ZNF829,LDHC,SLCO5A1,PRAMEF5",SMU1
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: SLC2A13,WDPCP,OR2C1,NWD2,CDC16,PDE6A,PCDHA8,PCDH19,PANK4,TAS1R1",CDC16
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: UBE2T,TTC32,ARPC2,U2AF1,FAM3A,MAP4K3,LBR,OLIG3,GPR33,OR4P4",U2AF1
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: LCMT2,ARFGEF2,UTP11,VPREB3,CCDC54,ZNF652,FEM1C,WASF1,NDUFC1,RBM23",UTP11
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: ZNF714,C6orf141,OTUD6A,RYR2,TNIP3,TTLL3,GRK6,PPAT,CDYL,HEATR4",PPAT
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: TNS3,TBC1D15,HAUS3,G6PD,CST2,LCE5A,HERPUD2,KCNK9,SLC12A4,AIF1L",HAUS3
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: C2CD2,FAM199X,PDE3A,TWSG1,TRPM2,UGT1A10,DEFB129,YIF1B,FIG4,RPL4",RPL4
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: SMN1,SSX2,RNF34,VSIR,SAFB,IMPDH2,BDH2,DHX29,MYBL2,ABCA12",MYBL2
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: RTBDN,TCEAL6,WNT7B,DEFB1,WFDC11,PDZRN3,ATP6V1F,PRPF18,AOC2,EIF3H",EIF3H
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: CCDC177,SH3BP4,ANKRD20A3,ZFP14,PRPF19,CDAN1,SP6,RIN1,PDZD11,OR52I2",PRPF19
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: KCNV2,ZNF33A,ZFYVE9,TEX2,UBD,SHB,CDH5,STAM,ABCD4,NAT16",NAT16
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: MFSD2B,CCDC34,GIPR,TMEM110,ARHGAP42,GVQW2,CCDC170,SERINC3,CDC23,GTF2A2",CDC23
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: CAPN9,MRPS25,ZNF771,LEFTY1,USP19,SYCE3,GPR107,HES3,UBASH3A,ZNF165",UBASH3A
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: TNRC6A,RALA,CMTM4,GTPBP6,PSPH,MAGOH,STK32A,C2CD2,CABP5,CORO6",MAGOH
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: ENTPD1,TCOF1,SLC52A1,SPINT3,ADGRV1,MUC17,E2F2,JKAMP,PYROXD2,DCK",DCK
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: TCF12,CCDC70,ADSSL1,UPP2,P4HB,ZNF625,SLC29A2,CUTA,JAZF1,PBX3",CCDC70
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: RHOBTB3,HMG20B,TTC34,C2CD2,MARC1,PRPF4,RBMXL2,SLC22A5,SAMD9,LRRFIP2",PRPF4
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: TFDP1,LIPG,KIAA0895L,NATD1,RAP1B,MARCH5,PCDH17,NOD1,WASF3,RPP25",TFDP1
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: RPL31,SCYL3,PRMT8,COX17,MC3R,CCNG1,POMC,DSEL,CLCN1,ZNF783",RPL31
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: HPGDS,HIF1AN,KLHL33,PEBP4,RGS7BP,ZNF677,STK38L,C19orf25,KDM6A,TMEM72",HIF1AN
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: NAXD,METTL11B,ZMYM5,MYO1A,SMG5,MMGT1,NR2C2,PDE10A,AKR1A1,KRTAP5-7",SMG5
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: ZNF546,IDE,JCHAIN,GPR75,OR5L1,ARSG,DAW1,RAB29,RRM2,NEK5",RRM2
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: LYPLA2,ARMCX2,FAM49B,EDIL3,QPCT,CXorf49B,ZNF45,ATP6V0D1,IFI16,ADRA1A",FAM49B
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: TMIGD3,SS18,COMP,HMHB1,DYNC1I2,TMEM161A,SLC15A4,NSMCE1,SPTBN1,VPS33A",DYNC1I2
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: RNF43,ABCG5,VSIG8,SERPINE1,CYFIP1,TWF1,MYH10,C1QA,TBL1Y,POLE",POLE
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: BMP7,MIP,SNX25,DZIP1L,TRIM54,ERCC6L,RIC8A,CORO1A,ERGIC2,SLC7A6",CORO1A
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: GSPT1,GPR179,ASB1,CD81,KCTD10,SAV1,PRAMEF9,ZNF697,POLR2C,EIF3M",POLR2C
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: GFER,ATG101,WDR72,CCRL2,FRMD4A,ADORA1,ZFR2,POM121L12,ADARB2,IL1R1",ATG101
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: SNRPB,GLRX2,NSDHL,KLRK1,C6orf47,SPATA31E1,SERPINH1,COX7A2,ZC3H15,ARL5C",SNRPB
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: TAS2R39,HMGA1,DGKE,CYB5R4,ANKRD34A,ETFA,C15orf65,CENPE,HAL,CC2D2A",CENPE
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: GAB3,TMEM255A,PLP1,CDC6,OR6S1,MYH2,RNF183,TBC1D29,ARHGAP44,TRIM43",CDC6
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: TGFBR3,GPR179,PRKD1,GLRX3,RBM38,INO80,KCNJ11,SWAP70,PYCARD,PLA2G2C",GLRX3
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: MEOX1,LIPE,ARL4C,CHRNE,OR52H1,FAM216B,GDAP1L1,NOB1,GK,ESRP1",NOB1
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: HELQ,FGF11,PRR12,NBPF7,DNAJB5,ANAPC5,SERPINB5,KLK6,ELMOD2,LOC653602",PRR12
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: CGB1,ALG13,MMP1,HSD3B7,KRTAP20-2,PBXIP1,GIGYF2,CLEC10A,VSIG4,PDK3",GIGYF2
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: SH3GL1,OR5H6,ARL8A,KRT4,ARHGEF4,WRNIP1,FAIM,RAB7A,PRG3,TSPAN13",ARL8A
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: CEP170,ZNF626,RAB27A,ZNF579,CBLN2,PXK,CHIC2,PTPRA,SLC25A37,VPS28",VPS28
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: CCDC39,RNLS,C9orf57,ZNF85,OR2L5,HLA-DQB1,IDH3G,TONSL,SPAG16,RNF39",TONSL
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: GGA2,UBL7,PACSIN3,C6orf118,HMGCS2,TUSC5,MT1F,KCNJ16,CPSF4,NBPF15",CPSF4
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: KCNG4,CCDC88A,GEN1,ANKRD50,MMS22L,SLC45A2,AHDC1,BHMT2,SDAD1,EXOSC1",SDAD1
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: CDC42BPA,GINS4,YLPM1,LOXL4,PSG3,GALNT12,AANAT,DDC,SNAPC1,ZNF277",GINS4
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: CBWD2,PLAA,PLEKHF2,RASSF5,FBXO33,CCNL1,TSG101,NDUFS6,UBQLN2,TCEAL4",TSG101
gene_perturb_selection,"Your task is to identify genes that regulate the production of Interleukin-2 (IL-2). 
 From the list of potential genes, provide one most confident gene (matching one of the given genes). 
 Gene list: RMDN1,MPHOSPH10,MOGS,C1orf94,SLC30A5,MAML2,LHX5,ENPP1,OR10H3,FCGR1B",MPHOSPH10
