task,prompt,answer
gwas_causal_gene_gwas_catalog,"Your task is to identify likely causal genes within a locus for a given GWAS phenotype. From the list, provide only the likely causal gene (matching one of the given genes). 
Identify the causal gene.
GWAS phenotype: Metabolite levels (aminoisobutyric_acid; 2-aminoisobutyric acid)
Genes in locus: {AGXT2},{BRIX1},{DNAJC21},{PRLR},{RAD1},{RAI14},{TTC23L}
",AGXT2
gwas_causal_gene_gwas_catalog,"Your task is to identify likely causal genes within a locus for a given GWAS phenotype. From the list, provide only the likely causal gene (matching one of the given genes). 
Identify the causal gene.
GWAS phenotype: Metabolite levels (dimethylarginine (SDMA + ADMA); ADMA)
Genes in locus: {AGXT2},{BRIX1},{DNAJC21},{PRLR},{RAD1},{RAI14},{TTC23L}
",AGXT2
gwas_causal_gene_gwas_catalog,"Your task is to identify likely causal genes within a locus for a given GWAS phenotype. From the list, provide only the likely causal gene (matching one of the given genes). 
Identify the causal gene.
GWAS phenotype: Metabolite levels (dimethylarginine (SDMA + ADMA); ADMA)
Genes in locus: {AGXT2},{BRIX1},{DNAJC21},{PRLR},{RAD1},{RAI14},{TTC23L}
",AGXT2
gwas_causal_gene_gwas_catalog,"Your task is to identify likely causal genes within a locus for a given GWAS phenotype. From the list, provide only the likely causal gene (matching one of the given genes). 
Identify the causal gene.
GWAS phenotype: Metabolite levels (dimethylglycine)
Genes in locus: {ARSB},{BHMT},{BHMT2},{DMGDH},{HOMER1},{JMY},{LHFPL2}
",DMGDH
gwas_causal_gene_gwas_catalog,"Your task is to identify likely causal genes within a locus for a given GWAS phenotype. From the list, provide only the likely causal gene (matching one of the given genes). 
Identify the causal gene.
GWAS phenotype: Metabolite levels (dimethylglycine)
Genes in locus: {ARSB},{BHMT},{BHMT2},{DMGDH},{HOMER1},{JMY},{LHFPL2}
",DMGDH
gwas_causal_gene_gwas_catalog,"Your task is to identify likely causal genes within a locus for a given GWAS phenotype. From the list, provide only the likely causal gene (matching one of the given genes). 
Identify the causal gene.
GWAS phenotype: Metabolite levels (dimethylglycine)
Genes in locus: {ARSB},{BHMT},{BHMT2},{DMGDH},{HOMER1},{JMY},{LHFPL2}
",DMGDH
gwas_causal_gene_gwas_catalog,"Your task is to identify likely causal genes within a locus for a given GWAS phenotype. From the list, provide only the likely causal gene (matching one of the given genes). 
Identify the causal gene.
GWAS phenotype: Neutrophil side fluorescence
Genes in locus: {ARSB},{BHMT},{BHMT2},{DMGDH},{HOMER1},{JMY},{LHFPL2},{SCAMP1}
",ARSB
gwas_causal_gene_gwas_catalog,"Your task is to identify likely causal genes within a locus for a given GWAS phenotype. From the list, provide only the likely causal gene (matching one of the given genes). 
Identify the causal gene.
GWAS phenotype: Immature reticulocyte forward scatter
Genes in locus: {ABT1},{BTN1A1},{BTN2A1},{BTN2A2},{BTN3A1},{BTN3A2},{BTN3A3},{CARMIL1},{ENSG00000282988},{ENSG00000290217},{H1-1},{H1-2},{H1-3},{H1-4},{H1-6},{H2AC1},{H2AC4},{H2AC6},{H2AC7},{H2AC8},{H2BC1},{H2BC10},{H2BC3},{H2BC4},{H2BC5},{H2BC6},{H2BC7},{H2BC8},{H2BC9},{H3C1},{H3C2},{H3C3},{H3C4},{H3C6},{H3C7},{H3C8},{H4C1},{H4C2},{H4C3},{H4C4},{H4C5},{H4C6},{H4C7},{H4C8},{HFE},{HMGN4},{SCGN},{SLC17A1},{SLC17A2},{SLC17A3},{SLC17A4},{TRIM38}
",HFE
gwas_causal_gene_gwas_catalog,"Your task is to identify likely causal genes within a locus for a given GWAS phenotype. From the list, provide only the likely causal gene (matching one of the given genes). 
Identify the causal gene.
GWAS phenotype: Lymphocyte side scatter
Genes in locus: {ABHD16A},{AIF1},{APOM},{ATP6V1G2},{ATP6V1G2-DDX39B},{BAG6},{C6orf15},{C6orf47},{CCHCR1},{CDSN},{CLIC1},{CSNK2B},{DDAH2},{DDR1},{DDX39B},{ENSG00000263020},{ENSG00000289282},{ENSG00000291302},{GPANK1},{GTF2H4},{HCG22},{HLA-B},{HLA-C},{HSPA1A},{HSPA1B},{HSPA1L},{LSM2},{LST1},{LTA},{LTB},{LY6G5B},{LY6G5C},{LY6G6C},{LY6G6D},{LY6G6F},{LY6G6F-LY6G6D},{MCCD1},{MICA},{MICB},{MPIG6B},{MSH5},{MSH5-SAPCD1},{MUC21},{MUC22},{MUCL3},{NCR3},{NFKBIL1},{POU5F1},{PRRC2A},{PSORS1C1},{PSORS1C2},{SAPCD1},{SFTA2},{TCF19},{TNF},{VARS1},{VARS2},{VWA7}
",HLA-B
gwas_causal_gene_gwas_catalog,"Your task is to identify likely causal genes within a locus for a given GWAS phenotype. From the list, provide only the likely causal gene (matching one of the given genes). 
Identify the causal gene.
GWAS phenotype: Metabolite levels (N-acetylglucosaminylasparagine)
Genes in locus: {CCR6},{CEP43},{ENSG00000249141},{ENSG00000272980},{GPR31},{RNASET2},{RPS6KA2},{TTLL2},{UNC93A}
",UNC93A
gwas_causal_gene_gwas_catalog,"Your task is to identify likely causal genes within a locus for a given GWAS phenotype. From the list, provide only the likely causal gene (matching one of the given genes). 
Identify the causal gene.
GWAS phenotype: Metabolite levels (N-acetylglucosaminylasparagine)
Genes in locus: {CCR6},{CEP43},{ENSG00000249141},{ENSG00000272980},{GPR31},{RNASET2},{RPS6KA2},{TTLL2},{UNC93A}
",UNC93A
gwas_causal_gene_gwas_catalog,"Your task is to identify likely causal genes within a locus for a given GWAS phenotype. From the list, provide only the likely causal gene (matching one of the given genes). 
Identify the causal gene.
GWAS phenotype: Metabolite levels (N-acetylglucosaminylasparagine)
Genes in locus: {CCR6},{CEP43},{ENSG00000249141},{ENSG00000272980},{GPR31},{RNASET2},{RPS6KA2},{TTLL2},{UNC93A}
",UNC93A
gwas_causal_gene_gwas_catalog,"Your task is to identify likely causal genes within a locus for a given GWAS phenotype. From the list, provide only the likely causal gene (matching one of the given genes). 
Identify the causal gene.
GWAS phenotype: Metabolite levels (N-acetyltryptophan)
Genes in locus: {CARMIL1},{ENSG00000282988},{ENSG00000290217},{H1-1},{H1-2},{H1-3},{H1-4},{H1-6},{H2AC1},{H2AC4},{H2AC6},{H2AC7},{H2AC8},{H2BC1},{H2BC10},{H2BC3},{H2BC4},{H2BC5},{H2BC6},{H2BC7},{H2BC8},{H2BC9},{H3C1},{H3C2},{H3C3},{H3C4},{H3C6},{H3C7},{H3C8},{H4C1},{H4C2},{H4C3},{H4C4},{H4C5},{H4C6},{H4C7},{H4C8},{HFE},{SCGN},{SLC17A1},{SLC17A2},{SLC17A3},{SLC17A4},{TRIM38}
",SLC17A1
gwas_causal_gene_gwas_catalog,"Your task is to identify likely causal genes within a locus for a given GWAS phenotype. From the list, provide only the likely causal gene (matching one of the given genes). 
Identify the causal gene.
GWAS phenotype: Metabolite levels (isobutyrylcarnitine; isobutyrylcarnitine (C4))
Genes in locus: {ACAT2},{IGF2R},{LPA},{MAS1},{MRPL18},{PNLDC1},{SLC22A1},{SLC22A2},{SLC22A3},{SOD2},{TCP1},{WTAP}
",SLC22A1
gwas_causal_gene_gwas_catalog,"Your task is to identify likely causal genes within a locus for a given GWAS phenotype. From the list, provide only the likely causal gene (matching one of the given genes). 
Identify the causal gene.
GWAS phenotype: Microcytic percentage of red cells
Genes in locus: {ABT1},{BTN1A1},{BTN2A1},{BTN2A2},{BTN3A1},{BTN3A2},{BTN3A3},{CARMIL1},{ENSG00000282988},{ENSG00000290217},{H1-1},{H1-2},{H1-3},{H1-4},{H1-6},{H2AC1},{H2AC4},{H2AC6},{H2AC7},{H2AC8},{H2BC1},{H2BC10},{H2BC3},{H2BC4},{H2BC5},{H2BC6},{H2BC7},{H2BC8},{H2BC9},{H3C1},{H3C2},{H3C3},{H3C4},{H3C6},{H3C7},{H3C8},{H4C1},{H4C2},{H4C3},{H4C4},{H4C5},{H4C6},{H4C7},{H4C8},{HFE},{HMGN4},{SCGN},{SLC17A1},{SLC17A2},{SLC17A3},{SLC17A4},{TRIM38}
",HFE
gwas_causal_gene_gwas_catalog,"Your task is to identify likely causal genes within a locus for a given GWAS phenotype. From the list, provide only the likely causal gene (matching one of the given genes). 
Identify the causal gene.
GWAS phenotype: Multi-trait sex score
Genes in locus: {GPX5},{GPX6},{OR10C1},{OR11A1},{OR12D1},{OR12D2},{OR12D3},{OR14J1},{OR2B3},{OR2J1},{OR2J2},{OR2J3},{OR2W1},{OR5V1},{TRIM27},{ZBED9},{ZNF311}
",OR2J1
gwas_causal_gene_gwas_catalog,"Your task is to identify likely causal genes within a locus for a given GWAS phenotype. From the list, provide only the likely causal gene (matching one of the given genes). 
Identify the causal gene.
GWAS phenotype: Multi-trait sex score
Genes in locus: {GABBR1},{HLA-F},{HLA-G},{MAS1L},{MOG},{OR10C1},{OR11A1},{OR12D1},{OR12D2},{OR12D3},{OR14J1},{OR2B3},{OR2H1},{OR2H2},{OR2I1P},{OR2J1},{OR2J2},{OR2J3},{OR2W1},{OR5V1},{TRIM27},{UBD},{ZFP57},{ZNF311}
",OR2J1
gwas_causal_gene_gwas_catalog,"Your task is to identify likely causal genes within a locus for a given GWAS phenotype. From the list, provide only the likely causal gene (matching one of the given genes). 
Identify the causal gene.
GWAS phenotype: Multi-trait sex score
Genes in locus: {GABBR1},{HLA-F},{HLA-G},{MAS1L},{MOG},{OR10C1},{OR11A1},{OR12D1},{OR12D2},{OR12D3},{OR14J1},{OR2B3},{OR2H1},{OR2H2},{OR2I1P},{OR2J1},{OR2J2},{OR2J3},{OR2W1},{OR5V1},{TRIM27},{UBD},{ZFP57},{ZNF311}
",OR2J1
gwas_causal_gene_gwas_catalog,"Your task is to identify likely causal genes within a locus for a given GWAS phenotype. From the list, provide only the likely causal gene (matching one of the given genes). 
Identify the causal gene.
GWAS phenotype: Multi-trait sex score
Genes in locus: {GABBR1},{HLA-F},{HLA-G},{MAS1L},{MOG},{OR10C1},{OR11A1},{OR12D1},{OR12D2},{OR12D3},{OR14J1},{OR2B3},{OR2H1},{OR2H2},{OR2I1P},{OR2J1},{OR2J2},{OR2J3},{OR2W1},{OR5V1},{TRIM27},{UBD},{ZFP57},{ZNF311}
",OR2J1
gwas_causal_gene_gwas_catalog,"Your task is to identify likely causal genes within a locus for a given GWAS phenotype. From the list, provide only the likely causal gene (matching one of the given genes). 
Identify the causal gene.
GWAS phenotype: Multi-trait sex score
Genes in locus: {GABBR1},{HLA-F},{HLA-G},{MAS1L},{MOG},{OR10C1},{OR11A1},{OR12D1},{OR12D2},{OR12D3},{OR14J1},{OR2B3},{OR2H1},{OR2H2},{OR2I1P},{OR2J1},{OR2J2},{OR2J3},{OR2W1},{OR5V1},{TRIM27},{UBD},{ZFP57},{ZNF311}
",OR2J1
gwas_causal_gene_gwas_catalog,"Your task is to identify likely causal genes within a locus for a given GWAS phenotype. From the list, provide only the likely causal gene (matching one of the given genes). 
Identify the causal gene.
GWAS phenotype: Multi-trait sex score
Genes in locus: {GABBR1},{HLA-F},{HLA-G},{MAS1L},{MOG},{OR10C1},{OR11A1},{OR12D1},{OR12D2},{OR12D3},{OR14J1},{OR2B3},{OR2H1},{OR2H2},{OR2I1P},{OR2J1},{OR2J2},{OR2J3},{OR2W1},{OR5V1},{UBD},{ZFP57},{ZNF311}
",OR2J1
gwas_causal_gene_gwas_catalog,"Your task is to identify likely causal genes within a locus for a given GWAS phenotype. From the list, provide only the likely causal gene (matching one of the given genes). 
Identify the causal gene.
GWAS phenotype: Neonatal circulating Complement Component 4 (C4) protein concentration
Genes in locus: {ABHD16A},{AIF1},{APOM},{ATP6V1G2},{ATP6V1G2-DDX39B},{BAG6},{C2},{C4A},{C4B},{C6orf15},{C6orf47},{CCHCR1},{CDSN},{CFB},{CLIC1},{CSNK2B},{DDAH2},{DDX39B},{DXO},{EHMT2},{ENSG00000244255},{ENSG00000263020},{ENSG00000289282},{ENSG00000291302},{GPANK1},{HCG22},{HLA-B},{HLA-C},{HSPA1A},{HSPA1B},{HSPA1L},{LSM2},{LST1},{LTA},{LTB},{LY6G5B},{LY6G5C},{LY6G6C},{LY6G6D},{LY6G6F},{LY6G6F-LY6G6D},{MCCD1},{MICA},{MICB},{MPIG6B},{MSH5},{MSH5-SAPCD1},{MUC22},{NCR3},{NELFE},{NEU1},{NFKBIL1},{POU5F1},{PRRC2A},{PSORS1C1},{PSORS1C2},{SAPCD1},{SKIC2},{SLC44A4},{STK19},{TCF19},{TNF},{VARS1},{VWA7},{ZBTB12}
",ZBTB12
gwas_causal_gene_gwas_catalog,"Your task is to identify likely causal genes within a locus for a given GWAS phenotype. From the list, provide only the likely causal gene (matching one of the given genes). 
Identify the causal gene.
GWAS phenotype: Neonatal circulating Complement Component 4 (C4) protein concentration
Genes in locus: {ABHD16A},{AIF1},{APOM},{ATF6B},{ATP6V1G2},{ATP6V1G2-DDX39B},{BAG6},{C2},{C4A},{C4B},{C6orf47},{CCHCR1},{CFB},{CLIC1},{CSNK2B},{CYP21A2},{DDAH2},{DDX39B},{DXO},{EHMT2},{ENSG00000244255},{ENSG00000263020},{ENSG00000289282},{ENSG00000291302},{FKBPL},{GPANK1},{HLA-B},{HLA-C},{HSPA1A},{HSPA1B},{HSPA1L},{LSM2},{LST1},{LTA},{LTB},{LY6G5B},{LY6G5C},{LY6G6C},{LY6G6D},{LY6G6F},{LY6G6F-LY6G6D},{MCCD1},{MICA},{MICB},{MPIG6B},{MSH5},{MSH5-SAPCD1},{NCR3},{NELFE},{NEU1},{NFKBIL1},{POU5F1},{PRRC2A},{SAPCD1},{SKIC2},{SLC44A4},{STK19},{TCF19},{TNF},{TNXB},{VARS1},{VWA7},{ZBTB12}
",ZBTB12
gwas_causal_gene_gwas_catalog,"Your task is to identify likely causal genes within a locus for a given GWAS phenotype. From the list, provide only the likely causal gene (matching one of the given genes). 
Identify the causal gene.
GWAS phenotype: Neonatal circulating Complement Component 4 (C4) protein concentration
Genes in locus: {ABHD16A},{AIF1},{APOM},{ATF6B},{ATP6V1G2},{ATP6V1G2-DDX39B},{BAG6},{C2},{C4A},{C4B},{C6orf47},{CFB},{CLIC1},{CSNK2B},{CYP21A2},{DDAH2},{DDX39B},{DXO},{EHMT2},{ENSG00000244255},{ENSG00000263020},{ENSG00000285085},{ENSG00000289282},{ENSG00000291302},{FKBPL},{GPANK1},{HLA-B},{HLA-C},{HSPA1A},{HSPA1B},{HSPA1L},{LSM2},{LST1},{LTA},{LTB},{LY6G5B},{LY6G5C},{LY6G6C},{LY6G6D},{LY6G6F},{LY6G6F-LY6G6D},{MCCD1},{MICA},{MICB},{MPIG6B},{MSH5},{MSH5-SAPCD1},{NCR3},{NELFE},{NEU1},{NFKBIL1},{POU5F1},{PPT2},{PPT2-EGFL8},{PRRC2A},{PRRT1},{SAPCD1},{SKIC2},{SLC44A4},{STK19},{TCF19},{TNF},{TNXB},{VARS1},{VWA7},{ZBTB12}
",ZBTB12
gwas_causal_gene_gwas_catalog,"Your task is to identify likely causal genes within a locus for a given GWAS phenotype. From the list, provide only the likely causal gene (matching one of the given genes). 
Identify the causal gene.
GWAS phenotype: Neonatal circulating Complement Component 4 (C4) protein concentration
Genes in locus: {ABHD16A},{AIF1},{APOM},{ATF6B},{ATP6V1G2},{ATP6V1G2-DDX39B},{BAG6},{C2},{C4A},{C4B},{C6orf47},{CFB},{CLIC1},{CSNK2B},{CYP21A2},{DDAH2},{DDX39B},{DXO},{EGFL8},{EHMT2},{ENSG00000244255},{ENSG00000263020},{ENSG00000285085},{ENSG00000289282},{ENSG00000291302},{FKBPL},{GPANK1},{HLA-B},{HLA-C},{HSPA1A},{HSPA1B},{HSPA1L},{LSM2},{LST1},{LTA},{LTB},{LY6G5B},{LY6G5C},{LY6G6C},{LY6G6D},{LY6G6F},{LY6G6F-LY6G6D},{MCCD1},{MICA},{MICB},{MPIG6B},{MSH5},{MSH5-SAPCD1},{NCR3},{NELFE},{NEU1},{NFKBIL1},{POU5F1},{PPT2},{PPT2-EGFL8},{PRRC2A},{PRRT1},{SAPCD1},{SKIC2},{SLC44A4},{STK19},{TCF19},{TNF},{TNXB},{VARS1},{VWA7},{ZBTB12}
",ZBTB12
gwas_causal_gene_gwas_catalog,"Your task is to identify likely causal genes within a locus for a given GWAS phenotype. From the list, provide only the likely causal gene (matching one of the given genes). 
Identify the causal gene.
GWAS phenotype: Neonatal circulating Complement Component 4 (C4) protein concentration
Genes in locus: {ABHD16A},{AGER},{AGPAT1},{AIF1},{APOM},{ATF6B},{ATP6V1G2},{ATP6V1G2-DDX39B},{BAG6},{C2},{C4A},{C4B},{C6orf47},{CFB},{CLIC1},{CSNK2B},{CYP21A2},{DDAH2},{DDX39B},{DXO},{EGFL8},{EHMT2},{ENSG00000244255},{ENSG00000263020},{ENSG00000285085},{ENSG00000289282},{ENSG00000291302},{FKBPL},{GPANK1},{GPSM3},{HLA-B},{HLA-C},{HSPA1A},{HSPA1B},{HSPA1L},{LSM2},{LST1},{LTA},{LTB},{LY6G5B},{LY6G5C},{LY6G6C},{LY6G6D},{LY6G6F},{LY6G6F-LY6G6D},{MCCD1},{MICA},{MICB},{MPIG6B},{MSH5},{MSH5-SAPCD1},{NCR3},{NELFE},{NEU1},{NFKBIL1},{NOTCH4},{PBX2},{PPT2},{PPT2-EGFL8},{PRRC2A},{PRRT1},{RNF5},{SAPCD1},{SKIC2},{SLC44A4},{STK19},{TNF},{TNXB},{VARS1},{VWA7},{ZBTB12}
",ZBTB12
gwas_causal_gene_gwas_catalog,"Your task is to identify likely causal genes within a locus for a given GWAS phenotype. From the list, provide only the likely causal gene (matching one of the given genes). 
Identify the causal gene.
GWAS phenotype: Neonatal circulating Complement Component 4 (C4) protein concentration
Genes in locus: {ABHD16A},{AGER},{AGPAT1},{AIF1},{APOM},{ATF6B},{ATP6V1G2},{ATP6V1G2-DDX39B},{BAG6},{C2},{C4A},{C4B},{C6orf47},{CFB},{CLIC1},{CSNK2B},{CYP21A2},{DDAH2},{DDX39B},{DXO},{EGFL8},{EHMT2},{ENSG00000244255},{ENSG00000263020},{ENSG00000285085},{ENSG00000289282},{ENSG00000291302},{FKBPL},{GPANK1},{GPSM3},{HLA-B},{HSPA1A},{HSPA1B},{HSPA1L},{LSM2},{LST1},{LTA},{LTB},{LY6G5B},{LY6G5C},{LY6G6C},{LY6G6D},{LY6G6F},{LY6G6F-LY6G6D},{MCCD1},{MICA},{MICB},{MPIG6B},{MSH5},{MSH5-SAPCD1},{NCR3},{NELFE},{NEU1},{NFKBIL1},{NOTCH4},{PBX2},{PPT2},{PPT2-EGFL8},{PRRC2A},{PRRT1},{RNF5},{SAPCD1},{SKIC2},{SLC44A4},{STK19},{TNF},{TNXB},{VARS1},{VWA7},{ZBTB12}
",ZBTB12
gwas_causal_gene_gwas_catalog,"Your task is to identify likely causal genes within a locus for a given GWAS phenotype. From the list, provide only the likely causal gene (matching one of the given genes). 
Identify the causal gene.
GWAS phenotype: Neonatal circulating Complement Component 4 (C4) protein concentration
Genes in locus: {ABHD16A},{AGER},{AGPAT1},{AIF1},{APOM},{ATF6B},{ATP6V1G2},{ATP6V1G2-DDX39B},{BAG6},{C2},{C4A},{C4B},{C6orf47},{CFB},{CLIC1},{CSNK2B},{CYP21A2},{DDAH2},{DDX39B},{DXO},{EGFL8},{EHMT2},{ENSG00000244255},{ENSG00000263020},{ENSG00000285085},{ENSG00000289282},{ENSG00000291302},{FKBPL},{GPANK1},{GPSM3},{HLA-B},{HSPA1A},{HSPA1B},{HSPA1L},{LSM2},{LST1},{LTA},{LTB},{LY6G5B},{LY6G5C},{LY6G6C},{LY6G6D},{LY6G6F},{LY6G6F-LY6G6D},{MCCD1},{MICA},{MICB},{MPIG6B},{MSH5},{MSH5-SAPCD1},{NCR3},{NELFE},{NEU1},{NFKBIL1},{NOTCH4},{PBX2},{PPT2},{PPT2-EGFL8},{PRRC2A},{PRRT1},{RNF5},{SAPCD1},{SKIC2},{SLC44A4},{STK19},{TNF},{TNXB},{TSBP1},{VARS1},{VWA7},{ZBTB12}
",ZBTB12
gwas_causal_gene_gwas_catalog,"Your task is to identify likely causal genes within a locus for a given GWAS phenotype. From the list, provide only the likely causal gene (matching one of the given genes). 
Identify the causal gene.
GWAS phenotype: Neonatal circulating Complement Component 4 (C4) protein concentration
Genes in locus: {ABHD16A},{AGER},{AGPAT1},{AIF1},{APOM},{ATF6B},{ATP6V1G2},{ATP6V1G2-DDX39B},{BAG6},{C2},{C4A},{C4B},{C6orf47},{CFB},{CLIC1},{CSNK2B},{CYP21A2},{DDAH2},{DDX39B},{DXO},{EGFL8},{EHMT2},{ENSG00000244255},{ENSG00000263020},{ENSG00000285085},{ENSG00000289282},{ENSG00000291302},{FKBPL},{GPANK1},{GPSM3},{HLA-B},{HSPA1A},{HSPA1B},{HSPA1L},{LSM2},{LST1},{LTA},{LTB},{LY6G5B},{LY6G5C},{LY6G6C},{LY6G6D},{LY6G6F},{LY6G6F-LY6G6D},{MCCD1},{MICA},{MICB},{MPIG6B},{MSH5},{MSH5-SAPCD1},{NCR3},{NELFE},{NEU1},{NFKBIL1},{NOTCH4},{PBX2},{PPT2},{PPT2-EGFL8},{PRRC2A},{PRRT1},{RNF5},{SAPCD1},{SKIC2},{SLC44A4},{STK19},{TNF},{TNXB},{TSBP1},{VARS1},{VWA7},{ZBTB12}
",ZBTB12
gwas_causal_gene_gwas_catalog,"Your task is to identify likely causal genes within a locus for a given GWAS phenotype. From the list, provide only the likely causal gene (matching one of the given genes). 
Identify the causal gene.
GWAS phenotype: Neonatal circulating Complement Component 4 (C4) protein concentration
Genes in locus: {ABHD16A},{AGER},{AGPAT1},{AIF1},{APOM},{ATF6B},{ATP6V1G2},{ATP6V1G2-DDX39B},{BAG6},{C2},{C4A},{C4B},{C6orf47},{CFB},{CLIC1},{CSNK2B},{CYP21A2},{DDAH2},{DDX39B},{DXO},{EGFL8},{EHMT2},{ENSG00000244255},{ENSG00000263020},{ENSG00000285085},{ENSG00000289282},{ENSG00000291302},{FKBPL},{GPANK1},{GPSM3},{HLA-B},{HSPA1A},{HSPA1B},{HSPA1L},{LSM2},{LST1},{LTA},{LTB},{LY6G5B},{LY6G5C},{LY6G6C},{LY6G6D},{LY6G6F},{LY6G6F-LY6G6D},{MCCD1},{MICA},{MICB},{MPIG6B},{MSH5},{MSH5-SAPCD1},{NCR3},{NELFE},{NEU1},{NFKBIL1},{NOTCH4},{PBX2},{PPT2},{PPT2-EGFL8},{PRRC2A},{PRRT1},{RNF5},{SAPCD1},{SKIC2},{SLC44A4},{STK19},{TNF},{TNXB},{TSBP1},{VARS1},{VWA7},{ZBTB12}
",ZBTB12
gwas_causal_gene_gwas_catalog,"Your task is to identify likely causal genes within a locus for a given GWAS phenotype. From the list, provide only the likely causal gene (matching one of the given genes). 
Identify the causal gene.
GWAS phenotype: Neonatal circulating Complement Component 4 (C4) protein concentration
Genes in locus: {ABHD16A},{AGER},{AGPAT1},{AIF1},{APOM},{ATF6B},{ATP6V1G2},{ATP6V1G2-DDX39B},{BAG6},{BTNL2},{C2},{C4A},{C4B},{C6orf47},{CFB},{CLIC1},{CSNK2B},{CYP21A2},{DDAH2},{DDX39B},{DXO},{EGFL8},{EHMT2},{ENSG00000244255},{ENSG00000263020},{ENSG00000285085},{ENSG00000289282},{ENSG00000291302},{FKBPL},{GPANK1},{GPSM3},{HLA-DRA},{HSPA1A},{HSPA1B},{HSPA1L},{LSM2},{LST1},{LTA},{LTB},{LY6G5B},{LY6G5C},{LY6G6C},{LY6G6D},{LY6G6F},{LY6G6F-LY6G6D},{MCCD1},{MICB},{MPIG6B},{MSH5},{MSH5-SAPCD1},{NCR3},{NELFE},{NEU1},{NFKBIL1},{NOTCH4},{PBX2},{PPT2},{PPT2-EGFL8},{PRRC2A},{PRRT1},{RNF5},{SAPCD1},{SKIC2},{SLC44A4},{STK19},{TNF},{TNXB},{TSBP1},{VARS1},{VWA7},{ZBTB12}
",ZBTB12
gwas_causal_gene_gwas_catalog,"Your task is to identify likely causal genes within a locus for a given GWAS phenotype. From the list, provide only the likely causal gene (matching one of the given genes). 
Identify the causal gene.
GWAS phenotype: Neonatal circulating Complement Component 4 (C4) protein concentration
Genes in locus: {ABHD16A},{AGER},{AGPAT1},{AIF1},{APOM},{ATF6B},{ATP6V1G2},{ATP6V1G2-DDX39B},{BAG6},{BTNL2},{C2},{C4A},{C4B},{C6orf47},{CFB},{CLIC1},{CSNK2B},{CYP21A2},{DDAH2},{DDX39B},{DXO},{EGFL8},{EHMT2},{ENSG00000244255},{ENSG00000263020},{ENSG00000285085},{ENSG00000289282},{ENSG00000291302},{FKBPL},{GPANK1},{GPSM3},{HLA-DRA},{HSPA1A},{HSPA1B},{HSPA1L},{LSM2},{LST1},{LTA},{LTB},{LY6G5B},{LY6G5C},{LY6G6C},{LY6G6D},{LY6G6F},{LY6G6F-LY6G6D},{MCCD1},{MICB},{MPIG6B},{MSH5},{MSH5-SAPCD1},{NCR3},{NELFE},{NEU1},{NFKBIL1},{NOTCH4},{PBX2},{PPT2},{PPT2-EGFL8},{PRRC2A},{PRRT1},{RNF5},{SAPCD1},{SKIC2},{SLC44A4},{STK19},{TNF},{TNXB},{TSBP1},{VARS1},{VWA7},{ZBTB12}
",ZBTB12
gwas_causal_gene_gwas_catalog,"Your task is to identify likely causal genes within a locus for a given GWAS phenotype. From the list, provide only the likely causal gene (matching one of the given genes). 
Identify the causal gene.
GWAS phenotype: Neonatal circulating Complement Component 4 (C4) protein concentration
Genes in locus: {ABHD16A},{AGER},{AGPAT1},{AIF1},{APOM},{ATF6B},{ATP6V1G2},{ATP6V1G2-DDX39B},{BAG6},{BTNL2},{C2},{C4A},{C4B},{C6orf47},{CFB},{CLIC1},{CSNK2B},{CYP21A2},{DDAH2},{DDX39B},{DXO},{EGFL8},{EHMT2},{ENSG00000244255},{ENSG00000263020},{ENSG00000285085},{ENSG00000289282},{ENSG00000291302},{FKBPL},{GPANK1},{GPSM3},{HLA-DRA},{HSPA1A},{HSPA1B},{HSPA1L},{LSM2},{LST1},{LTA},{LTB},{LY6G5B},{LY6G5C},{LY6G6C},{LY6G6D},{LY6G6F},{LY6G6F-LY6G6D},{MCCD1},{MICB},{MPIG6B},{MSH5},{MSH5-SAPCD1},{NCR3},{NELFE},{NEU1},{NFKBIL1},{NOTCH4},{PBX2},{PPT2},{PPT2-EGFL8},{PRRC2A},{PRRT1},{RNF5},{SAPCD1},{SKIC2},{SLC44A4},{STK19},{TNF},{TNXB},{TSBP1},{VARS1},{VWA7},{ZBTB12}
",TNXB
